Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF8BBCA,2021.06,317.955,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted,
BDCQ.SF8BBCA,2021.09,414.467,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted,
BDCQ.SF8BBCA,2021.12,277.918,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted,
BDCQ.SF8BBCA,2022.03,376.321,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Mining,Current,Unadjusted,
BDCQ.SF8CC1CA,2016.06,809.079,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2016.09,1201.325,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2016.12,1058.729,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2017.03,897.235,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2017.06,1238.348,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2017.09,1007.319,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2017.12,1672.017,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2018.03,997.046,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2018.06,578.368,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2018.09,830.19,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2018.12,1189.635,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2019.03,1162.309,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2019.06,873.859,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2019.09,858.164,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2019.12,1198.95,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2020.03,1704.444,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2020.06,1403.184,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2020.09,744.065,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2020.12,1133.043,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2021.03,741.184,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2021.06,871.023,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2021.09,795.81,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2021.12,1207.533,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC1CA,2022.03,1379.955,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Food, Beverage and Tobacco Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2016.06,96.186,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2016.09,105.156,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2016.12,127.302,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2017.03,89.098,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2017.06,77.261,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2017.09,70.743,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2017.12,108.04,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2018.03,50.526,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2018.06,50.987,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2018.09,46.798,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2018.12,84.303,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2019.03,47.713,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2019.06,102.085,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2019.09,54.796,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2019.12,59.102,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2020.03,39.374,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2020.06,35.058,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2020.09,69.361,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2020.12,54.097,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2021.03,48.361,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2021.06,63.108,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2021.09,3.451,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2021.12,53.202,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC2CA,2022.03,48.609,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC3CA,2016.06,165.721,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2016.09,159.798,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2016.12,240.487,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2017.03,151.48,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2017.06,166.522,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2017.09,143.156,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2017.12,270.081,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2018.03,190.323,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2018.06,193.196,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2018.09,276.655,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2018.12,234.014,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2019.03,103.375,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2019.06,155.326,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2019.09,164.987,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2019.12,145.481,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2020.03,190.923,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2020.06,161.297,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2020.09,229.759,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2020.12,255.265,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2021.03,212.812,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2021.06,296.083,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2021.09,147.628,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2021.12,345.16,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC3CA,2022.03,289.425,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2016.06,24.071,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2016.09,33.131,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2016.12,74.952,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2017.03,23.376,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2017.06,35.189,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2017.09,40.01,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2017.12,51.587,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2018.03,8.274,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2018.06,29.409,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2018.09,38.846,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2018.12,38.394,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2019.03,8.413,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2019.06,41.52,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2019.09,53.794,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2019.12,75.608,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2020.03,28.332,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2020.06,9.411,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2020.09,61.632,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2020.12,63.003,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2021.03,25.651,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2021.06,35.93,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2021.09,24.62,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2021.12,66.695,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC4CA,2022.03,21.4,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Printing,Current prices,Unadjusted,
BDCQ.SF8CC5CA,2016.06,561.702,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2016.09,633.934,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2016.12,855.832,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2017.03,839.825,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2017.06,789.066,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2017.09,508.796,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2017.12,1005.093,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2018.03,889.946,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2018.06,562.919,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2018.09,686.035,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2018.12,1284.115,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2019.03,524.46,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2019.06,739.956,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2019.09,635.72,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2019.12,786.141,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2020.03,608.864,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2020.06,416.889,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2020.09,651.673,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2020.12,796.245,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2021.03,683.103,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2021.06,685.414,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2021.09,233.277,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2021.12,987.744,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC5CA,2022.03,808.945,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,"Petroleum, Chemical, Polymer and Rubber Product Manufacturing",Current prices,Unadjusted,
BDCQ.SF8CC6CA,2016.06,147.638,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2016.09,146.068,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2016.12,147.238,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2017.03,131.567,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2017.06,121.113,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2017.09,155.356,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2017.12,156.603,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2018.03,131.737,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
BDCQ.SF8CC6CA,2018.06,112.917,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Non-Metallic Mineral Product Manufacturing,Current prices,Unadjusted,
